,1,2,3,4,5,6,7,8,9
FKBP5 ,1.11013512,0.701056279,0.447410769,0.223911619,-0.185167222,-0.438812732,0.955201088,0.546122247,0.292476737
S100P ,-0.650465541,-0.326111365,-0.291244404,-0.275498729,0.048855448,0.083722409,-0.364084826,-0.039730649,-0.004863688
IGF2BP3 ,0.997043334,0.895298349,0.442882752,0.273547922,0.171802936,-0.280612661,0.454320622,0.352575637,-0.099839961
PRRG3 ,0.356466054,0.202339118,-0.084647946,0.441135066,0.28700813,2.11E-05,0.315432557,0.161305622,-0.125681442
BAX ,0.321567851,-0.097154025,0.545715035,0.15087913,-0.267842746,0.375026314,1.131219178,0.712497302,1.355366362
RPL24 ,0.448753191,0.394595442,0.048213347,0.257560192,0.203402443,-0.142979652,0.273850416,0.219692668,-0.126689427
BLVRA ,-0.085123622,-0.1413352,-0.194908205,0.052156671,-0.004054907,-0.057627913,0.007964884,-0.048246694,-0.1018197
RTRAF ,-0.01158298,-0.098237602,-0.294482522,0.11990763,0.033253007,-0.162991913,-0.240624351,-0.327278974,-0.523523893
PPIAL4A ,0.741509212,0.557407996,0.141357953,0.328747594,0.144646379,-0.271403664,0.529785256,0.345684041,-0.070366002
YWHAG ,0.256054039,0.239393721,-0.197290046,0.542857435,0.526197116,0.08951335,0.333173119,0.3165128,-0.120170966
MRPL12 ,0.047222933,-0.227777416,-0.256391564,0.190061598,-0.084938751,-0.113552899,-0.25372247,-0.528722819,-0.557336967
RAB14 ,0.531335472,0.268676339,1.665167117,-0.277419121,-0.540078254,0.856412524,1.875224198,1.612565065,3.009055843
LETM1 ,-0.217293922,-0.230090015,-0.126817348,-0.541005097,-0.553801191,-0.450528523,0.044094806,0.031298712,0.13457138
IDH3B ,-0.84054536,-0.495003392,-0.006049137,-0.494353889,-0.148811921,0.340142334,-0.781952139,-0.436410171,0.052544084
ASB2 ,0.450860958,-0.41241879,-0.860939398,-0.017089945,-0.880369693,-1.328890301,0.301431509,-0.561848239,-1.010368847
COPB1 ,0.517299205,0.40584628,0.458764924,-0.070005073,-0.181457997,-0.128539354,0.332588887,0.221135962,0.274054605
RBM8A ,0.843779235,0.830700175,-0.097969104,1.069273983,1.056194923,0.127525644,0.453424937,0.440345877,-0.488323401
ATG4D ,1.157608368,0.97623723,0.319795535,0.382627335,0.201256197,-0.455185498,0.76013982,0.578768682,-0.077673012
ZYX ,0.463835763,0.262282764,0.111699557,0.354789576,0.153236576,0.002653369,0.197245673,-0.004307326,-0.154890533
CANX ,0.47349857,0.139432237,0.823918907,-0.091283456,-0.425349789,0.259136881,1.648319791,1.314253458,1.998740128
PSMD1 ,0.437091279,0.42084664,0.298018925,0.032657269,0.01641263,-0.106415085,0.150792829,0.13454819,0.011720475
TRA2B ,0.396220242,0.258948041,0.162709101,0.188587957,0.051315756,-0.044923184,0.154839614,0.017567413,-0.078671527
ENO2 ,0.634551431,0.305841964,0.620365105,-0.108882098,-0.437591565,-0.123068424,0.812729625,0.484020159,0.798543299
RPL15 ,0.49690044,0.75478596,1.37341623,-0.558440985,-0.300555466,0.318074805,0.323506095,0.581391614,1.200021885
STRAP ,0.462708862,0.353031076,0.059008567,0.32865907,0.218981285,-0.075041224,0.227411363,0.117733577,-0.176288932
CSE1L ,0.985670524,0.536021372,0.411467467,0.230712089,-0.218937064,-0.343490968,0.815305916,0.365656764,0.241102859
DLD ,0.507077085,-0.212234011,-0.424641021,-0.336582084,-1.05589318,-1.26830019,0.155605069,-0.563706028,-0.776113038
PRDX1 ,0.248138905,-0.049773306,-0.245267773,-0.101823618,-0.399735829,-0.595230296,0.015816857,-0.282095354,-0.477589821
HSPA8 ,0.855448055,0.656238331,0.188352796,0.419645965,0.220436241,-0.247449294,0.453712032,0.254502307,-0.213383228
ATG16L2 ,0.337907144,-0.640556224,-0.698283215,-0.397214249,-1.375677617,-1.433404608,0.567280968,-0.411182401,-0.468909392
TNKS2 ,0.1147517,-0.02289508,-0.242306928,-0.006922934,-0.144569714,-0.363981562,-0.0093714,-0.14701818,-0.366430028
RPS7 ,0.214479277,0.081767966,-0.088204261,-0.131773527,-0.264484838,-0.434457066,-0.197465184,-0.330176495,-0.500148722
HSP90AA4P ,0.52333476,0.435843393,0.200102525,0.10458303,0.017091662,-0.218649206,0.330412103,0.242920735,0.007179867
MTAP ,0.904719567,-0.487633427,-0.711430555,-0.047319769,-1.439672763,-1.663469892,0.432232316,-0.960120679,-1.183917807
PRMT5 ,-1.284852916,-1.011045834,-0.278521093,-0.742505202,-0.468698119,0.263826622,-0.486266053,-0.21245897,0.52006577
RPL23A ,0.349435183,0.411624104,0.202791677,0.32461501,0.386803932,0.177971505,-0.086908865,-0.024719943,-0.23355237
LRRC59 ,0.357850441,0.090920099,0.651735056,-0.125465429,-0.39239577,0.168419186,1.313372397,1.046442056,1.607257012
RFLNB ,0.558347287,0.081593244,0.649014209,-0.026457669,-0.503211712,0.064209253,1.179091917,0.702337874,1.269758839
AIMP1 ,1.102107429,0.744860477,0.033053762,0.757977833,0.400730881,-0.311075834,0.725353251,0.368106299,-0.343700416
GRK7 ,1.149901103,0.768637089,0.260017139,0.431277354,0.05001334,-0.458606611,0.849929547,0.468665533,-0.039954418
UCHL1 ,0.070168064,-0.064799844,-0.119330902,-0.345761409,-0.480729316,-0.535260375,0.085588406,-0.049379501,-0.10391056
ACTB ,0.866924742,0.629112873,0.401355747,0.195459604,-0.042352264,-0.270109391,0.455253218,0.21744135,-0.010315777
KIAA1614 ,2.272432293,1.399606278,0.09178,1.154243418,0.281417403,-1.026408875,2.164741295,1.29191528,-0.015910998
RANGAP1 ,-0.496701229,-0.25651128,0.26069871,-0.68812946,-0.447939511,0.069270479,-0.539409151,-0.299219201,0.217990788
CORO1B ,0.998397456,0.723847539,0.15625156,0.687444969,0.412895051,-0.154700927,0.480819207,0.206269289,-0.361326689
EIF5A2 ,0.895606013,0.738008438,0.103959451,0.585775655,0.428178079,-0.205870907,0.43188506,0.274287485,-0.359761502
PGAM4 ,1.234048811,0.688154928,0.313349904,0.424770071,-0.121123812,-0.495928835,1.009665255,0.463771372,0.088966349
PSMA2 ,0.05573267,0.124266166,0.054666459,-0.196964186,-0.12843069,-0.198030397,-0.293473198,-0.224939703,-0.29453941
ARPC1A ,-0.066142766,-0.13382969,0.277588657,-0.561618245,-0.629305169,-0.217886823,-0.282989442,-0.350676366,0.06074198
CDV3 ,1.203660083,0.762280328,0.039968566,0.944953342,0.503573588,-0.218738175,0.744722622,0.303342867,-0.418968895
IL18 ,0.312885941,-0.504598334,-0.695860099,0.019032547,-0.798451729,-0.989713494,0.468130746,-0.34935353,-0.540615295
TMED9 ,0.143223707,-0.175326659,1.190375584,-0.099218903,-0.417769269,0.947932973,1.46344933,1.144898964,2.510601207
HNRNPA0 ,-0.646214468,-0.847679313,-1.193333564,0,0,0,0.566482864,0.365018019,0.019363768
TMOD3 ,0.187866348,0.261686839,-0.162037502,0.665975706,0.739796196,0.316071855,0.148353666,0.222174157,-0.201550184
HSPA1B ,0.334028033,-0.028679024,-0.246062361,-0.190006966,-0.552714023,-0.77009736,0.052015302,-0.310691755,-0.528075092
HSPA5 ,0.682341862,0.57492629,0.181068952,0.30862302,0.201207449,-0.192649889,0.275477977,0.168062406,-0.225794932
SNRPD3 ,0.670312023,0.697797584,0.102591037,0.371016263,0.398501824,-0.196704723,0.268502495,0.295988056,-0.299218491
UBA1 ,0.645372642,-0.117128782,0.37635618,0.532833774,-0.22966765,0.263817312,0.593930637,-0.168570786,0.324914175
ERP44 ,0.342326546,-0.523076972,-0.784214804,0.099969033,-0.765434485,-1.026572317,0.478323955,-0.387079563,-0.648217395
IPO5 ,0.39562687,0.345568968,-0.081199357,0.575270198,0.525212296,0.098443972,0.178210168,0.128152266,-0.298616059
RPS17 ,0.129916579,0.002229169,-0.018842493,-0.003302412,-0.130989822,-0.152061484,-0.161107433,-0.288794843,-0.309866505
HSP90AB1 ,0.722388989,0.486934614,0.193992214,0.281574531,0.046120157,-0.246822244,0.408676696,0.173222321,-0.11972008
RAE1 ,0.115432309,0.106246233,-0.208149954,0.429081412,0.419895336,0.105499149,0.250472974,0.241286898,-0.073109289
FUS ,0.544639844,0.551086951,0.333128583,0.183050827,0.189497934,-0.028460433,0.023506826,0.029953933,-0.188004435
TPM2 ,0.841733573,0.611864277,0.052391257,0.534851834,0.304982538,-0.254490482,0.516313927,0.286444631,-0.273028388
RPL9 ,0.193522339,0.05597335,-0.051579915,-0.125620991,-0.26316998,-0.370723244,-0.089902485,-0.227451475,-0.335004739
RPS24 ,0.530599859,0.399469281,0.282537506,0.199538269,0.06840769,-0.048524085,0.115437714,-0.015692865,-0.132624639
MAP4 ,1.281913912,1.073615458,0.672635876,0.129032948,-0.079265506,-0.480245088,0.615109492,0.406811038,0.005831456
EIF6 ,-0.021279561,0.049286967,-0.074710515,-0.018082577,0.052483952,-0.07151353,-0.204180475,-0.133613946,-0.257611429
UBQLN1 ,1.30801523,0.640417565,0.218900301,0.734903208,0.067305543,-0.354211721,0.893613877,0.226016211,-0.195501053
PGK2 ,0.444911869,0.339605094,-0.034298,0.414661582,0.309354807,-0.064548286,0.248387791,0.143081016,-0.230822077
HNRNPA2B1 ,0.289556265,0.022271277,-0.163440994,-0.107893961,-0.375178948,-0.56089122,-0.03001116,-0.297296147,-0.483008419
PABPC5 ,0.393325356,0.464395056,0.407991202,-0.31141415,-0.240344449,-0.296748303,0.530103591,0.601173291,0.544769437
PLXNB2 ,0.961154564,0.461742439,0.09957632,0.585361098,0.085948973,-0.276217146,0.702850226,0.203438101,-0.158728018
SELENOM ,-0.630809722,-0.365171611,0.060299356,-0.346000561,-0.080362451,0.345108517,-0.643029899,-0.377391788,0.048079179
HADHA ,0.548514934,0.403821631,-0.052558661,0.476922118,0.332228815,-0.124151478,0.345458941,0.200765638,-0.255614654
PFKL ,0.461016143,0.542281616,0.759003471,0.00464654,0.085912012,0.302633868,-0.188902543,-0.10763707,0.109084786
ERP29 ,0.547511807,0.493516282,0.012241802,0.311080215,0.257084689,-0.22418979,0.339873144,0.285877619,-0.195396861
STIP1 ,0.106916276,0.13930419,0.039196663,-0.243291053,-0.210903138,-0.311010665,-0.182616219,-0.150228304,-0.250335832
CLTB ,-0.124123898,-0.400113803,-0.552940984,0.235598623,-0.040391282,-0.193218463,0.09906448,-0.176925424,-0.329752606
PDLIM1 ,0.87409236,0.618890519,0.121771916,0.502656883,0.247455042,-0.24966356,0.434902501,0.17970066,-0.317417942
EIF3A ,0.017838404,-0.072420689,0.249123324,-0.011252915,-0.101512008,0.220032005,0.233632038,0.143372945,0.464916958
RPL32 ,0.978636087,0.722762694,0.149949505,0.571064503,0.315191109,-0.25762208,0.483583157,0.227709763,-0.345103426
RPL35 ,0.626641003,0.456630749,0.093040007,0.386356814,0.21634656,-0.147244182,0.27567621,0.105665956,-0.257924786
RAN ,0.458164325,0.338889012,0.245255955,0.043880839,-0.075394474,-0.169027531,0.239883812,0.120608499,0.026975442
RPS27A ,0.50287144,0.347013776,0.014629122,0.400439785,0.244582121,-0.087802532,0.242228761,0.086371097,-0.246013556
DNAJA2 ,0.603059599,-0.454799258,-0.575008715,-0.03492063,-1.092779487,-1.212988944,0.395950017,-0.66190884,-0.782118297
ILF3 ,0.099507141,0.060597377,0.263129072,-0.14053072,-0.179440484,0.023091211,0.541104758,0.502194994,0.704726689
CSNK2A2 ,0.263056161,-0.443116553,-0.588051643,0.004216581,-0.701956134,-0.846891223,0.49180008,-0.214372635,-0.359307724
PLIN3 ,-0.213646544,-0.172566935,-0.477094191,0.094221631,0.13530124,-0.169226017,-0.05531571,-0.014236101,-0.318763357
CALD1 ,0.852274649,0.880090673,-0.224145764,1.142671135,1.170487158,0.066250722,0.479837783,0.507653807,-0.59658263
LMNA ,0.666657805,0.482569439,0.000899199,0.508090342,0.324001976,-0.157668264,0.344938498,0.160850131,-0.320820109
CBX3 ,0.607848137,0.465926416,-0.186477377,0.863595959,0.721674239,0.069270445,0.357184849,0.215263129,-0.437140665
FUBP1 ,1.191826422,0.792830967,0.008668019,1.009254162,0.610258707,-0.173904241,0.612364193,0.213368738,-0.570794209
TPT1 ,0.666173021,0.383830679,0.051968879,0.470638846,0.188296504,-0.143565297,0.353198783,0.070856441,-0.261005359
ACAT2 ,0.861075106,0.624547094,0.21386057,0.406626488,0.170098477,-0.240588048,0.353334944,0.116806933,-0.293879592
SEPTIN2 ,-0.057550935,-0.016361774,-0.131332581,0.056357998,0.097547159,-0.017423648,-0.259317853,-0.218128692,-0.333099499
COTL1 ,-0.012431985,0.386365632,0.646694022,-0.31540396,0.083393657,0.343722047,-0.068167981,0.330629636,0.590958026
RPL6 ,0.855969017,0.548203118,0.184786434,0.422582818,0.114816919,-0.248599765,0.417507532,0.109741633,-0.253675051
AIFM1 ,0.35382976,0.410202855,0.337605833,-0.113316082,-0.056942987,-0.129540009,0.106369435,0.162742529,0.090145508
PFDN2 ,0.127942394,-0.3264156,-0.756203299,0.36704164,-0.087316354,-0.517104053,0.120220262,-0.334137732,-0.763925431
HNRNPAB ,0.549736086,0.491061712,0.119651274,0.266330435,0.207656061,-0.163754377,0.184514007,0.125839633,-0.245570805
JPT2 ,0.800251718,0.511781401,-0.23743263,0.986176953,0.697706636,-0.051507394,0.616249434,0.327779117,-0.421434913
ATP5F1C ,0.093084625,0.108210378,-0.150012377,-0.019662512,-0.004536759,-0.262759515,-0.185313671,-0.170187919,-0.428410674
TRAP1 ,1.333494929,0.694860507,0.280700774,0.369191784,-0.269442638,-0.68360237,1.212993667,0.574359245,0.160199512
EIF3H ,0.367969131,0.291549638,0.128089506,0.148746804,0.072327311,-0.09113282,0.110411351,0.033991858,-0.129468274
PSMA5 ,0.352554083,-0.217204449,-0.461356557,0.214126579,-0.355631952,-0.599784061,0.120305685,-0.449452846,-0.693604955
KRT1 ,0.258739105,-0.067714391,-0.442414307,0.319137204,-0.007316293,-0.382016208,3.670176222,3.343722725,2.96902281
CDKN2A ,-0.355496124,-0.304272434,-0.324949941,0.167633294,0.218856984,0.198179476,-0.722330711,-0.671107021,-0.691784529
EDF1 ,0.841778813,0.550308939,-0.090922844,0.912860887,0.621391013,-0.01984077,0.437761577,0.146291703,-0.49494008
SNU13 ,0.307777782,0.223632829,-0.191989482,0.57915446,0.495009507,0.079387196,0.252526467,0.168381515,-0.247240796
AOX1 ,0.146038137,0.118213141,0.15654628,-0.063908207,-0.091733203,-0.053400064,0.117367395,0.089542398,0.127875538
XRCC6 ,0.55924992,0.44349842,0.022638462,0.37727457,0.26152307,-0.159336887,0.251704785,0.135953285,-0.284906673
VPS16 ,0.055238526,0.225601459,0.018267565,-0.374431333,-0.2040684,-0.411402295,-0.222515664,-0.052152731,-0.259486625
LGALS3BP ,0.573421882,0.302158755,0.145447912,0.298920089,0.027656961,-0.129053881,0.272066866,0.000803739,-0.155907103
RUVBL1 ,0.511798827,0.626277174,0.610526857,-0.169499363,-0.055021015,-0.070771332,0.006496477,0.120974825,0.105224508
MT-CO2 ,0.73329163,0.574319827,0.622517016,-0.274526295,-0.433498098,-0.385300909,0.629457261,0.470485458,0.518682646
UBA2 ,0.644157363,0.551291478,0.308250545,0.028897864,-0.063968021,-0.307008954,0.32085788,0.227991995,-0.015048939
COPA ,0.283264436,0.034096672,0.434955829,-0.163346845,-0.412514609,-0.011655452,0.657695424,0.408527661,0.809386817
PSMA8 ,0.293583399,0.210809167,0.361847295,-0.169731493,-0.252505724,-0.101467596,0.303220388,0.220446156,0.371484285
GARS1 ,1.056978072,0.664087216,0.258342852,0.415297159,0.022406302,-0.383338062,0.574504179,0.181613322,-0.224131042
PHB2 ,0.244788851,0.196048095,0.230829891,0.114210648,0.065469892,0.100251688,-0.055509058,-0.104249814,-0.069468018
SMS ,-0.217351248,-0.495041169,-0.250003868,-0.229021188,-0.506711109,-0.261673807,0.236376786,-0.041313135,0.203724166
DPP3 ,0.233729521,0.079782195,0.130041878,-0.031110649,-0.185057974,-0.134798292,0.404427262,0.250479936,0.300739619
SFN ,-0.765141195,-0.312609791,0.173056991,-0.654263764,-0.201732359,0.283934423,-0.638125836,-0.185594432,0.30007235
RPL11 ,1.008393594,0.499707448,0.032141943,0.591616017,0.082929872,-0.384635633,0.738849134,0.230162988,-0.237402517
SF3B3 ,0.329319145,-0.018425386,-0.086440992,-0.18532754,-0.53307207,-0.601087677,0.086261079,-0.261483451,-0.329499058
PABPC4 ,0.010484769,0.061607188,-0.044437211,-0.203383792,-0.152261373,-0.258305772,-0.005933714,0.045188705,-0.060855694
RBBP4 ,1.308342279,0.638698703,0.307348093,0.474911181,-0.194732395,-0.526083004,0.909752028,0.240108452,-0.091242157
PSMD4 ,0.692180538,0.546460813,-0.015701969,0.531526319,0.385806594,-0.176356187,0.329624664,0.183904939,-0.378257843
STAT1 ,0.230107887,0.108837564,0.345546168,-0.191053144,-0.312323468,-0.075614864,0.585385085,0.464114761,0.700823365
AKR1B1 ,0.136036912,0.01955593,-0.191803883,-0.005522144,-0.122003127,-0.33336294,0.035274914,-0.081206069,-0.292565882
NME2 ,0.293227854,0.240339249,0.062113632,0.307341305,0.2544527,0.076227083,0.005098373,-0.047790232,-0.226015849
MCTS1 ,0.41290258,0.050915103,0.518853078,-0.187898488,-0.549885965,-0.08194799,0.852567835,0.490580358,0.958518333
RPL18 ,0.38669228,0.440308016,0.361428312,-0.248245096,-0.194629359,-0.273509063,0.362576176,0.416191913,0.337312209
HSD17B4 ,-0.534058802,-0.094221683,-0.236983728,-0.237953109,0.201884011,0.059121966,-0.372740231,0.067096889,-0.075665156
ACP1 ,0.338820772,0.28755679,-0.081864689,0.308943266,0.257679284,-0.111742195,0.210850136,0.159586155,-0.209835325
RPS23 ,0.476717636,0.32531417,-0.057828868,0.484454962,0.333051497,-0.050091542,0.221512584,0.070109119,-0.31303392
EIF4G1 ,0.198129347,0.238006803,0.328491392,0.010907928,0.050785385,0.141269973,-0.119097897,-0.07922044,0.011264148
TPM4 ,0.841627861,0.554987152,-0.022201533,0.543265614,0.256624904,-0.32056378,0.500763211,0.214122501,-0.363066183
PSMD7 ,0.237600184,-0.169599098,-0.310500137,0.002841037,-0.404358245,-0.545259284,0.26758023,-0.139619051,-0.28052009
HAT1 ,0.185188637,0.050050356,-0.174404003,0.412236379,0.277098098,0.052643738,0.236391094,0.101252813,-0.123201546
IDH2 ,0.155451199,-0.132570633,0.090293153,-0.094715954,-0.382737786,-0.159874,-0.006558855,-0.294580686,-0.0717169
JPT1 ,0.935029407,-0.565494205,-1.374272401,1.136730087,-0.363793525,-1.172571721,0.632670633,-0.867852979,-1.676631174
SFPQ ,0.423360299,0.362059923,0.274470168,-0.071086332,-0.132386708,-0.219976463,0.244298637,0.182998261,0.095408506
SPR ,0.1413899,0.207145498,0.37761319,-0.270190477,-0.204434879,-0.033967187,0.216220216,0.281975814,0.452443506
HSPD1 ,0.497678337,0.265764795,0.084513525,0.295051588,0.063138046,-0.118113224,0.224447298,-0.007466244,-0.188717514
HSP90B2P ,0.483895653,0.469994089,0.519639491,-0.07448278,-0.088384343,-0.038738942,0.009644865,-0.004256699,0.045388702
PYGM ,0.301296409,-0.042131909,-0.078377136,-0.000739026,-0.344167345,-0.380412572,0.033299495,-0.310128823,-0.34637405
NUDT5 ,0.315851023,0.210824868,-0.052588214,0.180712133,0.075685978,-0.187727104,0.290097779,0.185071624,-0.078341458
RNPEP ,-0.162006875,-0.387262575,-0.060304657,-0.099670132,-0.324925833,0.002032085,0.080796826,-0.144458875,0.182499043
RAB1A ,-0.540364857,-0.533566215,2.342541865,-0.543934908,-0.537136266,2.338971813,1.179544416,1.186343058,4.062451137
PCMT1 ,0.64177967,-0.296437692,-0.401495157,-0.138965879,-1.077183241,-1.182240706,0.46145787,-0.476759492,-0.581816957
HBG1 ,1.201718812,0.510010715,0.279312701,0.140696864,-0.551011233,-0.781709246,1.261430953,0.569722856,0.339024842
CDH5 ,0.785346072,-0.183803348,-0.564475875,0.030987651,-0.938161768,-1.318834296,0.364555892,-0.604593527,-0.985266055
RAB10 ,-0.025703873,-0.132455638,1.196065777,-0.563437992,-0.670189757,0.658331658,0.965917151,0.859165386,2.1876868
CSRP1 ,0.893261653,0.681150141,-0.000250181,0.566001866,0.353890354,-0.327509969,0.418869344,0.206757832,-0.474642491
HDGF,0.488587362,0.367918756,0.113771237,0.14035276,0.019684153,-0.234463366,0.243903456,0.12323485,-0.130912669
AP2A1,0.068377845,-0.098412137,0.2670356,-0.097349348,-0.26413933,0.101308407,0.488745051,0.32195507,0.687402806
ZC3H7B,1.077057142,0.465069209,0.42509673,0.258245416,-0.353742517,-0.393714997,0.708677874,0.096689941,0.056717462
DDX39A,0.164070171,-0.029956756,-0.087461096,0.119259341,-0.074767586,-0.132271926,-0.11912096,-0.313147887,-0.370652227
KRT82,0.206113594,0.056286347,0.579707447,-0.352140718,-0.501967964,0.021453136,0.622956806,0.47312956,0.99655066
KRT19,0.28020878,0.004712906,-0.182315831,0.056599811,-0.218896062,-0.405924799,0.016393327,-0.259102546,-0.446131283
PKM,0.20468803,-0.038942638,-0.041841212,-0.112241113,-0.355871781,-0.358770355,0.095828198,-0.14780247,-0.150701044
HNRNPR,0.611325726,-0.375191664,-0.383126728,-0.128623397,-1.115140787,-1.123075852,0.52814713,-0.45837026,-0.466305324
ENO3,0.653238816,0.343221767,-0.030308731,0.49545,0.185432952,-0.188097546,0.389794557,0.079777508,-0.29375299
KATNAL2,0.175190325,0.048266797,0.16001049,-0.014621338,-0.141544865,-0.029801172,0.150152983,0.023229456,0.134973149
CNPY2,0.12878417,0.099302572,0.170799772,-0.196355019,-0.225836617,-0.154339417,-0.269817341,-0.299298939,-0.227801739
ANXA2,0.612027478,0.401924552,0.206614493,0.116481346,-0.09362158,-0.28893164,0.329435426,0.1193325,-0.075977559
EEF1B2,0.280007113,0.06888741,-0.08529601,-0.010721841,-0.221841544,-0.376024965,-0.046709129,-0.257828831,-0.412012252
PRKCG,0.968357233,0.526069188,-0.099032417,0.658550405,0.21626236,-0.408839245,0.711515037,0.269226992,-0.355874613
H3C1,1.134189076,0.568304826,0.454696055,0.290599447,-0.275284803,-0.388893575,0.589243657,0.023359407,-0.090249364
UQCRC1,0.146918761,0.109477155,0.246121932,-0.109382489,-0.146824095,-0.010179318,0.102155107,0.0647135,0.201358278
PPIA,0.813072758,0.565029498,0.074077512,0.32331942,0.075276161,-0.415675825,0.467369521,0.219326262,-0.271625724
PSMA3,-0.045976581,0.165118766,-0.050456083,-0.17664508,0.034450267,-0.181124582,-0.173859436,0.037235911,-0.178338937
APRT,-0.449648299,-0.108941505,0.033401873,-0.21842492,0.122281875,0.264625253,-0.565620507,-0.224913712,-0.082570335
ALPP,0.056365642,-0.377203572,-0.129049213,-0.269503407,-0.703072621,-0.454918262,0.324947661,-0.108621553,0.139532806
TPM1,0.680899703,0.484275009,-0.021942815,0.39072054,0.194095846,-0.312121978,0.379669582,0.183044888,-0.323172935
TXNL1,0.803696447,-0.040151451,-0.317437499,-0.203540319,-1.047388216,-1.324674264,0.341542347,-0.502305551,-0.779591599
BANF1,0.466984288,0.414009073,0.052260531,0.182611919,0.129636704,-0.232111838,0.196156674,0.143181458,-0.218567083
NARS1,0.33265896,0.298687449,0.166879517,-0.02706528,-0.061036791,-0.192844724,0.152484559,0.118513048,-0.013294885
SUGT1,0.304533485,0.376323446,0.182612359,0.030671154,0.102461115,-0.091249971,-0.021359965,0.050429997,-0.14328109
PCBP3,-0.115641838,-0.114083733,-0.336642546,0.094399888,0.095957993,-0.12660082,0.020712686,0.022270791,-0.200288022
VPS35,1.029299569,0.588524062,0.416215392,0.25579024,-0.184985266,-0.357293937,0.443160829,0.002385322,-0.169923348
LASP1,0.728308963,0.690104934,0.071115098,0.300973568,0.262769539,-0.356220297,0.266281517,0.228077487,-0.390912348
HSP90B1,0.553160484,0.409437542,0.119295807,0.167029926,0.023306984,-0.266834751,0.249628371,0.105905429,-0.184236306
GDI2,0.690336486,0.481129663,0.167099675,0.196163594,-0.013043228,-0.327073216,0.326736406,0.117529584,-0.196500404
ADK,-0.08836559,-0.156937787,0.519500323,-0.237267181,-0.305839378,0.370598732,0.456422461,0.387850263,1.064288374
NPC2,-0.233951663,0.11417287,0.17472334,-0.512082779,-0.163958246,-0.103407776,-0.343239923,0.004884611,0.065435081
KRT85,0.733076101,0.244962056,-0.032430643,0.521365266,0.033251221,-0.244141478,0.559522051,0.071408006,-0.205984694
GSTP1,0.599737723,0.488132827,0.012177688,0.225949044,0.114344148,-0.361610991,0.341792211,0.230187315,-0.245767824
PARK7,0.29223364,-0.010004619,-0.3659822,0.304649064,0.002410805,-0.353566777,-0.16038156,-0.462619819,-0.8185974
ZC3H15,0.118736242,-0.05054906,0.229102163,-0.124733419,-0.294018722,-0.014367499,0.442625925,0.273340622,0.552991846
ANXA1,0.473740724,0.425745114,0.257215979,0.061498069,0.01350246,-0.155026675,0.059009695,0.011014085,-0.15751505
LIMA1,0.309768928,0.000358633,-0.046471796,0.043450484,-0.265959811,-0.31279024,-0.006103844,-0.31551414,-0.362344568
ENO1,1.594047528,0.751413372,0.302576991,0.402919117,-0.43971504,-0.88855142,1.255820164,0.413186007,-0.035650373
KRT25,0.986441653,0.469319085,0.367494924,0.163841199,-0.35328137,-0.455105531,0.639051775,0.121929206,0.020105045
PFN1,0.521185949,0.38288827,0.14356456,0.158439914,0.020142236,-0.219181474,0.179466278,0.0411686,-0.19815511
PGK1,0.623869897,0.476248226,0.104076076,0.163901477,0.016279806,-0.355892345,0.317320229,0.169698558,-0.202473593
C17orf99,1.373645497,0.676498929,0.229687004,0.284622304,-0.412524265,-0.85933619,1.169013331,0.471866762,0.025054837
COX6B1,0.524371086,0.40819612,0.01572098,0.285398858,0.169223892,-0.223251248,0.210108635,0.093933669,-0.298541471
NAMPT,0.271907275,0.365246096,0.156694946,-0.058706642,0.03463218,-0.173918971,0.04483447,0.138173292,-0.070377859
HNRNPUL2,0.44443151,0.373493882,0.106887818,0.130213692,0.059276064,-0.20733,0.14296,0.072022371,-0.194583692
NLRP2,0.800843877,0.566176674,0.187146801,0.158451333,-0.07621587,-0.455245743,0.426814069,0.192146866,-0.186883007
EEF1D,0.573776114,0.450419248,0.180112647,0.1198019,-0.003554966,-0.273861567,0.195282467,0.071925601,-0.198381
POLN,0.788446713,0.291311816,-0.063738343,0.407066846,-0.090068052,-0.44511821,0.750750301,0.253615404,-0.101434754
MYL12A,0.479588079,0.364966065,0.116682946,0.191990312,0.077368298,-0.170914821,0.118235651,0.003613637,-0.244669482
PPP2CA,0.550544797,0.143687516,0.041918095,0.158641432,-0.248215849,-0.34998527,0.621040823,0.214183542,0.11241412
SEPTIN7,0.131934309,0.161671916,0.088310774,-0.172179695,-0.142442088,-0.21580323,-0.172342397,-0.14260479,-0.215965932
NACA,0.703886114,0.096808838,0.109581331,0.432919261,-0.174158015,-0.161385521,0.502814013,-0.104263262,-0.091490769
KRT87P,0.343875511,0.088800191,-0.08701101,0.068795549,-0.186279771,-0.362090971,-0.082493099,-0.337568419,-0.51337962
SERPINH1,0.124835936,0.134208863,-0.053556012,-0.113149506,-0.103776579,-0.291541454,-0.029796611,-0.020423685,-0.20818856
KRT9,-0.685308234,-0.840098106,-0.823081828,-0.412599614,-0.567389486,-0.550373208,2.881751619,2.726961748,2.743978025
GSPT1,0.777807394,0.379837119,0.196567593,0.20591461,-0.192055665,-0.375325191,0.469712074,0.071741799,-0.111527727
AGR2,0.355069996,0.169277911,-0.179862378,0.061612999,-0.124179086,-0.473319375,-0.106448876,-0.29224096,-0.641381249
TUBA1C,0.402763226,0.324900192,0.12631635,-0.032782847,-0.11064588,-0.309229723,0.285220514,0.207357481,0.008773638
